,abundance,seed,speciation_rate,species_id,time
0,0,1,1e-06,0,0.0
1,18,1,1e-06,1,0.0
2,1,1,1e-06,2,0.0
3,6,1,1e-06,3,0.0
4,48,1,1e-06,4,0.0
5,16,1,1e-06,5,0.0
6,4,1,1e-06,6,0.0
7,71,1,1e-06,7,0.0
8,15,1,1e-06,8,0.0
9,46,1,1e-06,9,0.0
10,47,1,1e-06,10,0.0
11,40,1,1e-06,11,0.0
12,83,1,1e-06,12,0.0
13,40,1,1e-06,13,0.0
14,10,1,1e-06,14,0.0
15,54,1,1e-06,15,0.0
16,0,1,1e-06,0,50.0
17,7,1,1e-06,1,50.0
18,8,1,1e-06,2,50.0
19,13,1,1e-06,3,50.0
20,6,1,1e-06,4,50.0
21,12,1,1e-06,5,50.0
22,37,1,1e-06,6,50.0
23,21,1,1e-06,7,50.0
24,6,1,1e-06,8,50.0
25,52,1,1e-06,9,50.0
26,9,1,1e-06,10,50.0
27,37,1,1e-06,11,50.0
28,20,1,1e-06,12,50.0
29,14,1,1e-06,13,50.0
30,53,1,1e-06,14,50.0
31,29,1,1e-06,15,50.0
32,26,1,1e-06,16,50.0
33,31,1,1e-06,17,50.0
34,0,1,1e-06,0,100.0
35,1,1,1e-06,1,100.0
36,5,1,1e-06,2,100.0
37,38,1,1e-06,3,100.0
38,30,1,1e-06,4,100.0
39,71,1,1e-06,5,100.0
40,34,1,1e-06,6,100.0
41,133,1,1e-06,7,100.0
42,225,1,1e-06,8,100.0
43,200,1,1e-06,9,100.0
44,103,1,1e-06,10,100.0
45,474,1,1e-06,11,100.0
46,221,1,1e-06,12,100.0
47,285,1,1e-06,13,100.0
48,301,1,1e-06,14,100.0
49,214,1,1e-06,15,100.0
50,418,1,1e-06,16,100.0
51,279,1,1e-06,17,100.0
52,241,1,1e-06,18,100.0
53,329,1,1e-06,19,100.0
54,0,1,5e-06,0,0.0
55,7,1,5e-06,1,0.0
56,1,1,5e-06,2,0.0
57,18,1,5e-06,3,0.0
58,22,1,5e-06,4,0.0
59,1,1,5e-06,5,0.0
60,6,1,5e-06,6,0.0
61,8,1,5e-06,7,0.0
62,48,1,5e-06,8,0.0
63,24,1,5e-06,9,0.0
64,16,1,5e-06,10,0.0
65,4,1,5e-06,11,0.0
66,14,1,5e-06,12,0.0
67,7,1,5e-06,13,0.0
68,7,1,5e-06,14,0.0
69,40,1,5e-06,15,0.0
70,71,1,5e-06,16,0.0
71,8,1,5e-06,17,0.0
72,2,1,5e-06,18,0.0
73,3,1,5e-06,19,0.0
74,46,1,5e-06,20,0.0
75,40,1,5e-06,21,0.0
76,21,1,5e-06,22,0.0
77,1,1,5e-06,23,0.0
78,40,1,5e-06,24,0.0
79,37,1,5e-06,25,0.0
80,2,1,5e-06,26,0.0
81,5,1,5e-06,27,0.0
82,0,1,5e-06,0,50.0
83,7,1,5e-06,1,50.0
84,5,1,5e-06,2,50.0
85,8,1,5e-06,3,50.0
86,24,1,5e-06,4,50.0
87,3,1,5e-06,5,50.0
88,1,1,5e-06,6,50.0
89,13,1,5e-06,7,50.0
90,6,1,5e-06,8,50.0
91,8,1,5e-06,9,50.0
92,12,1,5e-06,10,50.0
93,37,1,5e-06,11,50.0
94,14,1,5e-06,12,50.0
95,21,1,5e-06,13,50.0
96,6,1,5e-06,14,50.0
97,9,1,5e-06,15,50.0
98,6,1,5e-06,16,50.0
99,1,1,5e-06,17,50.0
100,49,1,5e-06,18,50.0
101,9,1,5e-06,19,50.0
102,5,1,5e-06,20,50.0
103,29,1,5e-06,21,50.0
104,20,1,5e-06,22,50.0
105,29,1,5e-06,23,50.0
106,1,1,5e-06,24,50.0
107,14,1,5e-06,25,50.0
108,29,1,5e-06,26,50.0
109,2,1,5e-06,27,50.0
110,13,1,5e-06,28,50.0
111,0,1,5e-06,0,100.0
112,1,1,5e-06,1,100.0
113,5,1,5e-06,2,100.0
114,9,1,5e-06,3,100.0
115,4,1,5e-06,4,100.0
116,1,1,5e-06,5,100.0
117,24,1,5e-06,6,100.0
118,38,1,5e-06,7,100.0
119,13,1,5e-06,8,100.0
120,30,1,5e-06,9,100.0
121,36,1,5e-06,10,100.0
122,12,1,5e-06,11,100.0
123,71,1,5e-06,12,100.0
124,4,1,5e-06,13,100.0
125,34,1,5e-06,14,100.0
126,6,1,5e-06,15,100.0
127,133,1,5e-06,16,100.0
128,32,1,5e-06,17,100.0
129,221,1,5e-06,18,100.0
130,139,1,5e-06,19,100.0
131,200,1,5e-06,20,100.0
132,103,1,5e-06,21,100.0
133,68,1,5e-06,22,100.0
134,79,1,5e-06,23,100.0
135,10,1,5e-06,24,100.0
136,73,1,5e-06,25,100.0
137,85,1,5e-06,26,100.0
138,462,1,5e-06,27,100.0
139,144,1,5e-06,28,100.0
140,104,1,5e-06,29,100.0
141,31,1,5e-06,30,100.0
142,279,1,5e-06,31,100.0
143,300,1,5e-06,32,100.0
144,264,1,5e-06,33,100.0
145,11,1,5e-06,34,100.0
146,205,1,5e-06,35,100.0
147,248,1,5e-06,36,100.0
148,22,1,5e-06,37,100.0
149,33,1,5e-06,38,100.0
150,68,1,5e-06,39,100.0
151,0,1,1e-05,0,0.0
152,7,1,1e-05,1,0.0
153,1,1,1e-05,2,0.0
154,3,1,1e-05,3,0.0
155,1,1,1e-05,4,0.0
156,18,1,1e-05,5,0.0
157,22,1,1e-05,6,0.0
158,1,1,1e-05,7,0.0
159,2,1,1e-05,8,0.0
160,2,1,1e-05,9,0.0
161,6,1,1e-05,10,0.0
162,38,1,1e-05,11,0.0
163,8,1,1e-05,12,0.0
164,18,1,1e-05,13,0.0
165,8,1,1e-05,14,0.0
166,5,1,1e-05,15,0.0
167,48,1,1e-05,16,0.0
168,24,1,1e-05,17,0.0
169,16,1,1e-05,18,0.0
170,4,1,1e-05,19,0.0
171,2,1,1e-05,20,0.0
172,25,1,1e-05,21,0.0
173,14,1,1e-05,22,0.0
174,7,1,1e-05,23,0.0
175,3,1,1e-05,24,0.0
176,16,1,1e-05,25,0.0
177,14,1,1e-05,26,0.0
178,12,1,1e-05,27,0.0
179,16,1,1e-05,28,0.0
180,5,1,1e-05,29,0.0
181,2,1,1e-05,30,0.0
182,71,1,1e-05,31,0.0
183,8,1,1e-05,32,0.0
184,2,1,1e-05,33,0.0
185,30,1,1e-05,34,0.0
186,3,1,1e-05,35,0.0
187,1,1,1e-05,36,0.0
188,35,1,1e-05,37,0.0
189,1,1,1e-05,38,0.0
190,0,1,1e-05,0,50.0
191,2,1,1e-05,1,50.0
192,1,1,1e-05,2,50.0
193,7,1,1e-05,3,50.0
194,5,1,1e-05,4,50.0
195,8,1,1e-05,5,50.0
196,24,1,1e-05,6,50.0
197,3,1,1e-05,7,50.0
198,1,1,1e-05,8,50.0
199,13,1,1e-05,9,50.0
200,6,1,1e-05,10,50.0
201,8,1,1e-05,11,50.0
202,1,1,1e-05,12,50.0
203,1,1,1e-05,13,50.0
204,12,1,1e-05,14,50.0
205,5,1,1e-05,15,50.0
206,12,1,1e-05,16,50.0
207,3,1,1e-05,17,50.0
208,11,1,1e-05,18,50.0
209,7,1,1e-05,19,50.0
210,9,1,1e-05,20,50.0
211,37,1,1e-05,21,50.0
212,14,1,1e-05,22,50.0
213,21,1,1e-05,23,50.0
214,6,1,1e-05,24,50.0
215,2,1,1e-05,25,50.0
216,16,1,1e-05,26,50.0
217,9,1,1e-05,27,50.0
218,6,1,1e-05,28,50.0
219,1,1,1e-05,29,50.0
220,20,1,1e-05,30,50.0
221,6,1,1e-05,31,50.0
222,47,1,1e-05,32,50.0
223,9,1,1e-05,33,50.0
224,23,1,1e-05,34,50.0
225,18,1,1e-05,35,50.0
226,5,1,1e-05,36,50.0
227,2,1,1e-05,37,50.0
228,0,1,1e-05,0,100.0
229,1,1,1e-05,1,100.0
230,5,1,1e-05,2,100.0
231,9,1,1e-05,3,100.0
232,1,1,1e-05,4,100.0
233,1,1,1e-05,5,100.0
234,1,1,1e-05,6,100.0
235,8,1,1e-05,7,100.0
236,2,1,1e-05,8,100.0
237,4,1,1e-05,9,100.0
238,1,1,1e-05,10,100.0
239,24,1,1e-05,11,100.0
240,24,1,1e-05,12,100.0
241,25,1,1e-05,13,100.0
242,45,1,1e-05,14,100.0
243,38,1,1e-05,15,100.0
244,6,1,1e-05,16,100.0
245,13,1,1e-05,17,100.0
246,30,1,1e-05,18,100.0
247,36,1,1e-05,19,100.0
248,17,1,1e-05,20,100.0
249,12,1,1e-05,21,100.0
250,71,1,1e-05,22,100.0
251,2,1,1e-05,23,100.0
252,34,1,1e-05,24,100.0
253,6,1,1e-05,25,100.0
254,51,1,1e-05,26,100.0
255,11,1,1e-05,27,100.0
256,10,1,1e-05,28,100.0
257,58,1,1e-05,29,100.0
258,31,1,1e-05,30,100.0
259,133,1,1e-05,31,100.0
260,55,1,1e-05,32,100.0
261,76,1,1e-05,33,100.0
262,32,1,1e-05,34,100.0
263,131,1,1e-05,35,100.0
264,94,1,1e-05,36,100.0
265,14,1,1e-05,37,100.0
266,9,1,1e-05,38,100.0
267,221,1,1e-05,39,100.0
268,139,1,1e-05,40,100.0
269,199,1,1e-05,41,100.0
270,33,1,1e-05,42,100.0
271,103,1,1e-05,43,100.0
272,22,1,1e-05,44,100.0
273,155,1,1e-05,45,100.0
274,68,1,1e-05,46,100.0
275,78,1,1e-05,47,100.0
276,10,1,1e-05,48,100.0
277,112,1,1e-05,49,100.0
278,10,1,1e-05,50,100.0
279,10,1,1e-05,51,100.0
280,18,1,1e-05,52,100.0
281,104,1,1e-05,53,100.0
282,22,1,1e-05,54,100.0
283,462,1,1e-05,55,100.0
284,144,1,1e-05,56,100.0
285,32,1,1e-05,57,100.0
286,175,1,1e-05,58,100.0
287,35,1,1e-05,59,100.0
288,132,1,1e-05,60,100.0
289,191,1,1e-05,61,100.0
290,6,1,1e-05,62,100.0
291,0,2,1e-06,0,0.0
292,1,2,1e-06,1,0.0
293,1,2,1e-06,2,0.0
294,9,2,1e-06,3,0.0
295,19,2,1e-06,4,0.0
296,9,2,1e-06,5,0.0
297,40,2,1e-06,6,0.0
298,59,2,1e-06,7,0.0
299,12,2,1e-06,8,0.0
300,26,2,1e-06,9,0.0
301,91,2,1e-06,10,0.0
302,122,2,1e-06,11,0.0
303,110,2,1e-06,12,0.0
304,0,2,1e-06,0,50.0
305,2,2,1e-06,1,50.0
306,2,2,1e-06,2,50.0
307,24,2,1e-06,3,50.0
308,1,2,1e-06,4,50.0
309,14,2,1e-06,5,50.0
310,13,2,1e-06,6,50.0
311,28,2,1e-06,7,50.0
312,33,2,1e-06,8,50.0
313,2,2,1e-06,9,50.0
314,46,2,1e-06,10,50.0
315,45,2,1e-06,11,50.0
316,76,2,1e-06,12,50.0
317,95,2,1e-06,13,50.0
318,0,2,1e-06,0,100.0
319,2,2,1e-06,1,100.0
320,6,2,1e-06,2,100.0
321,2,2,1e-06,3,100.0
322,59,2,1e-06,4,100.0
323,10,2,1e-06,5,100.0
324,147,2,1e-06,6,100.0
325,17,2,1e-06,7,100.0
326,14,2,1e-06,8,100.0
327,65,2,1e-06,9,100.0
328,132,2,1e-06,10,100.0
329,485,2,1e-06,11,100.0
330,59,2,1e-06,12,100.0
331,227,2,1e-06,13,100.0
332,691,2,1e-06,14,100.0
333,1048,2,1e-06,15,100.0
334,638,2,1e-06,16,100.0
335,0,2,5e-06,0,0.0
336,1,2,5e-06,1,0.0
337,11,2,5e-06,2,0.0
338,1,2,5e-06,3,0.0
339,9,2,5e-06,4,0.0
340,12,2,5e-06,5,0.0
341,8,2,5e-06,6,0.0
342,11,2,5e-06,7,0.0
343,8,2,5e-06,8,0.0
344,2,2,5e-06,9,0.0
345,19,2,5e-06,10,0.0
346,20,2,5e-06,11,0.0
347,15,2,5e-06,12,0.0
348,18,2,5e-06,13,0.0
349,3,2,5e-06,14,0.0
350,9,2,5e-06,15,0.0
351,44,2,5e-06,16,0.0
352,10,2,5e-06,17,0.0
353,29,2,5e-06,18,0.0
354,40,2,5e-06,19,0.0
355,7,2,5e-06,20,0.0
356,16,2,5e-06,21,0.0
357,47,2,5e-06,22,0.0
358,8,2,5e-06,23,0.0
359,63,2,5e-06,24,0.0
360,6,2,5e-06,25,0.0
361,75,2,5e-06,26,0.0
362,7,2,5e-06,27,0.0
363,0,2,5e-06,0,50.0
364,2,2,5e-06,1,50.0
365,1,2,5e-06,2,50.0
366,3,2,5e-06,3,50.0
367,2,2,5e-06,4,50.0
368,24,2,5e-06,5,50.0
369,2,2,5e-06,6,50.0
370,10,2,5e-06,7,50.0
371,2,2,5e-06,8,50.0
372,39,2,5e-06,9,50.0
373,14,2,5e-06,10,50.0
374,6,2,5e-06,11,50.0
375,1,2,5e-06,12,50.0
376,14,2,5e-06,13,50.0
377,8,2,5e-06,14,50.0
378,7,2,5e-06,15,50.0
379,2,2,5e-06,16,50.0
380,19,2,5e-06,17,50.0
381,13,2,5e-06,18,50.0
382,13,2,5e-06,19,50.0
383,20,2,5e-06,20,50.0
384,27,2,5e-06,21,50.0
385,10,2,5e-06,22,50.0
386,42,2,5e-06,23,50.0
387,27,2,5e-06,24,50.0
388,5,2,5e-06,25,50.0
389,29,2,5e-06,26,50.0
390,35,2,5e-06,27,50.0
391,4,2,5e-06,28,50.0
392,0,2,5e-06,0,100.0
393,13,2,5e-06,1,100.0
394,2,2,5e-06,2,100.0
395,1,2,5e-06,3,100.0
396,6,2,5e-06,4,100.0
397,21,2,5e-06,5,100.0
398,58,2,5e-06,6,100.0
399,2,2,5e-06,7,100.0
400,12,2,5e-06,8,100.0
401,59,2,5e-06,9,100.0
402,37,2,5e-06,10,100.0
403,87,2,5e-06,11,100.0
404,30,2,5e-06,12,100.0
405,55,2,5e-06,13,100.0
406,5,2,5e-06,14,100.0
407,24,2,5e-06,15,100.0
408,10,2,5e-06,16,100.0
409,147,2,5e-06,17,100.0
410,22,2,5e-06,18,100.0
411,116,2,5e-06,19,100.0
412,17,2,5e-06,20,100.0
413,72,2,5e-06,21,100.0
414,64,2,5e-06,22,100.0
415,141,2,5e-06,23,100.0
416,48,2,5e-06,24,100.0
417,14,2,5e-06,25,100.0
418,2,2,5e-06,26,100.0
419,44,2,5e-06,27,100.0
420,65,2,5e-06,28,100.0
421,283,2,5e-06,29,100.0
422,4,2,5e-06,30,100.0
423,279,2,5e-06,31,100.0
424,132,2,5e-06,32,100.0
425,115,2,5e-06,33,100.0
426,101,2,5e-06,34,100.0
427,238,2,5e-06,35,100.0
428,86,2,5e-06,36,100.0
429,23,2,5e-06,37,100.0
430,464,2,5e-06,38,100.0
431,36,2,5e-06,39,100.0
432,613,2,5e-06,40,100.0
433,54,2,5e-06,41,100.0
434,0,2,1e-05,0,0.0
435,1,2,1e-05,1,0.0
436,5,2,1e-05,2,0.0
437,12,2,1e-05,3,0.0
438,1,2,1e-05,4,0.0
439,7,2,1e-05,5,0.0
440,11,2,1e-05,6,0.0
441,1,2,1e-05,7,0.0
442,29,2,1e-05,8,0.0
443,9,2,1e-05,9,0.0
444,1,2,1e-05,10,0.0
445,12,2,1e-05,11,0.0
446,8,2,1e-05,12,0.0
447,1,2,1e-05,13,0.0
448,4,2,1e-05,14,0.0
449,11,2,1e-05,15,0.0
450,8,2,1e-05,16,0.0
451,2,2,1e-05,17,0.0
452,19,2,1e-05,18,0.0
453,20,2,1e-05,19,0.0
454,13,2,1e-05,20,0.0
455,6,2,1e-05,21,0.0
456,15,2,1e-05,22,0.0
457,18,2,1e-05,23,0.0
458,7,2,1e-05,24,0.0
459,30,2,1e-05,25,0.0
460,3,2,1e-05,26,0.0
461,27,2,1e-05,27,0.0
462,4,2,1e-05,28,0.0
463,44,2,1e-05,29,0.0
464,10,2,1e-05,30,0.0
465,29,2,1e-05,31,0.0
466,10,2,1e-05,32,0.0
467,18,2,1e-05,33,0.0
468,9,2,1e-05,34,0.0
469,7,2,1e-05,35,0.0
470,9,2,1e-05,36,0.0
471,2,2,1e-05,37,0.0
472,17,2,1e-05,38,0.0
473,29,2,1e-05,39,0.0
474,8,2,1e-05,40,0.0
475,22,2,1e-05,41,0.0
476,0,2,1e-05,0,50.0
477,2,2,1e-05,1,50.0
478,1,2,1e-05,2,50.0
479,10,2,1e-05,3,50.0
480,4,2,1e-05,4,50.0
481,3,2,1e-05,5,50.0
482,2,2,1e-05,6,50.0
483,10,2,1e-05,7,50.0
484,24,2,1e-05,8,50.0
485,1,2,1e-05,9,50.0
486,2,2,1e-05,10,50.0
487,10,2,1e-05,11,50.0
488,30,2,1e-05,12,50.0
489,2,2,1e-05,13,50.0
490,39,2,1e-05,14,50.0
491,14,2,1e-05,15,50.0
492,6,2,1e-05,16,50.0
493,1,2,1e-05,17,50.0
494,14,2,1e-05,18,50.0
495,8,2,1e-05,19,50.0
496,1,2,1e-05,20,50.0
497,7,2,1e-05,21,50.0
498,2,2,1e-05,22,50.0
499,19,2,1e-05,23,50.0
500,9,2,1e-05,24,50.0
501,14,2,1e-05,25,50.0
502,3,2,1e-05,26,50.0
503,12,2,1e-05,27,50.0
504,20,2,1e-05,28,50.0
505,7,2,1e-05,29,50.0
506,20,2,1e-05,30,50.0
507,2,2,1e-05,31,50.0
508,10,2,1e-05,32,50.0
509,2,2,1e-05,33,50.0
510,20,2,1e-05,34,50.0
511,27,2,1e-05,35,50.0
512,5,2,1e-05,36,50.0
513,18,2,1e-05,37,50.0
514,0,2,1e-05,0,100.0
515,2,2,1e-05,1,100.0
516,13,2,1e-05,2,100.0
517,2,2,1e-05,3,100.0
518,1,2,1e-05,4,100.0
519,7,2,1e-05,5,100.0
520,6,2,1e-05,6,100.0
521,10,2,1e-05,7,100.0
522,3,2,1e-05,8,100.0
523,10,2,1e-05,9,100.0
524,13,2,1e-05,10,100.0
525,44,2,1e-05,11,100.0
526,21,2,1e-05,12,100.0
527,58,2,1e-05,13,100.0
528,2,2,1e-05,14,100.0
529,38,2,1e-05,15,100.0
530,10,2,1e-05,16,100.0
531,12,2,1e-05,17,100.0
532,59,2,1e-05,18,100.0
533,18,2,1e-05,19,100.0
534,18,2,1e-05,20,100.0
535,37,2,1e-05,21,100.0
536,87,2,1e-05,22,100.0
537,115,2,1e-05,23,100.0
538,30,2,1e-05,24,100.0
539,5,2,1e-05,25,100.0
540,9,2,1e-05,26,100.0
541,55,2,1e-05,27,100.0
542,5,2,1e-05,28,100.0
543,24,2,1e-05,29,100.0
544,10,2,1e-05,30,100.0
545,147,2,1e-05,31,100.0
546,22,2,1e-05,32,100.0
547,116,2,1e-05,33,100.0
548,17,2,1e-05,34,100.0
549,30,2,1e-05,35,100.0
550,33,2,1e-05,36,100.0
551,72,2,1e-05,37,100.0
552,64,2,1e-05,38,100.0
553,20,2,1e-05,39,100.0
554,131,2,1e-05,40,100.0
555,48,2,1e-05,41,100.0
556,30,2,1e-05,42,100.0
557,14,2,1e-05,43,100.0
558,155,2,1e-05,44,100.0
559,14,2,1e-05,45,100.0
560,44,2,1e-05,46,100.0
561,220,2,1e-05,47,100.0
562,55,2,1e-05,48,100.0
563,265,2,1e-05,49,100.0
564,4,2,1e-05,50,100.0
565,279,2,1e-05,51,100.0
566,58,2,1e-05,52,100.0
567,64,2,1e-05,53,100.0
568,26,2,1e-05,54,100.0
569,108,2,1e-05,55,100.0
570,71,2,1e-05,56,100.0
571,4,2,1e-05,57,100.0
572,85,2,1e-05,58,100.0
573,266,2,1e-05,59,100.0
574,86,2,1e-05,60,100.0
575,23,2,1e-05,61,100.0
576,302,2,1e-05,62,100.0
577,5,2,1e-05,63,100.0
578,0,3,1e-06,0,0.0
579,1,3,1e-06,1,0.0
580,6,3,1e-06,2,0.0
581,1,3,1e-06,3,0.0
582,3,3,1e-06,4,0.0
583,7,3,1e-06,5,0.0
584,10,3,1e-06,6,0.0
585,2,3,1e-06,7,0.0
586,1,3,1e-06,8,0.0
587,9,3,1e-06,9,0.0
588,19,3,1e-06,10,0.0
589,110,3,1e-06,11,0.0
590,72,3,1e-06,12,0.0
591,258,3,1e-06,13,0.0
592,0,3,1e-06,0,50.0
593,7,3,1e-06,1,50.0
594,2,3,1e-06,2,50.0
595,1,3,1e-06,3,50.0
596,3,3,1e-06,4,50.0
597,12,3,1e-06,5,50.0
598,7,3,1e-06,6,50.0
599,2,3,1e-06,7,50.0
600,3,3,1e-06,8,50.0
601,7,3,1e-06,9,50.0
602,47,3,1e-06,10,50.0
603,96,3,1e-06,11,50.0
604,69,3,1e-06,12,50.0
605,125,3,1e-06,13,50.0
606,0,3,1e-06,0,100.0
607,5,3,1e-06,1,100.0
608,6,3,1e-06,2,100.0
609,3,3,1e-06,3,100.0
610,6,3,1e-06,4,100.0
611,1,3,1e-06,5,100.0
612,4,3,1e-06,6,100.0
613,8,3,1e-06,7,100.0
614,55,3,1e-06,8,100.0
615,60,3,1e-06,9,100.0
616,58,3,1e-06,10,100.0
617,15,3,1e-06,11,100.0
618,107,3,1e-06,12,100.0
619,76,3,1e-06,13,100.0
620,105,3,1e-06,14,100.0
621,177,3,1e-06,15,100.0
622,944,3,1e-06,16,100.0
623,565,3,1e-06,17,100.0
624,1407,3,1e-06,18,100.0
625,0,3,5e-06,0,0.0
626,2,3,5e-06,1,0.0
627,1,3,5e-06,2,0.0
628,6,3,5e-06,3,0.0
629,16,3,5e-06,4,0.0
630,9,3,5e-06,5,0.0
631,7,3,5e-06,6,0.0
632,21,3,5e-06,7,0.0
633,22,3,5e-06,8,0.0
634,6,3,5e-06,9,0.0
635,1,3,5e-06,10,0.0
636,5,3,5e-06,11,0.0
637,3,3,5e-06,12,0.0
638,5,3,5e-06,13,0.0
639,19,3,5e-06,14,0.0
640,13,3,5e-06,15,0.0
641,10,3,5e-06,16,0.0
642,2,3,5e-06,17,0.0
643,1,3,5e-06,18,0.0
644,14,3,5e-06,19,0.0
645,3,3,5e-06,20,0.0
646,2,3,5e-06,21,0.0
647,34,3,5e-06,22,0.0
648,25,3,5e-06,23,0.0
649,18,3,5e-06,24,0.0
650,3,3,5e-06,25,0.0
651,27,3,5e-06,26,0.0
652,20,3,5e-06,27,0.0
653,23,3,5e-06,28,0.0
654,30,3,5e-06,29,0.0
655,52,3,5e-06,30,0.0
656,85,3,5e-06,31,0.0
657,14,3,5e-06,32,0.0
658,0,3,5e-06,0,50.0
659,7,3,5e-06,1,50.0
660,10,3,5e-06,2,50.0
661,3,3,5e-06,3,50.0
662,2,3,5e-06,4,50.0
663,1,3,5e-06,5,50.0
664,13,3,5e-06,6,50.0
665,3,3,5e-06,7,50.0
666,1,3,5e-06,8,50.0
667,1,3,5e-06,9,50.0
668,13,3,5e-06,10,50.0
669,3,3,5e-06,11,50.0
670,2,3,5e-06,12,50.0
671,47,3,5e-06,13,50.0
672,4,3,5e-06,14,50.0
673,7,3,5e-06,15,50.0
674,2,3,5e-06,16,50.0
675,3,3,5e-06,17,50.0
676,3,3,5e-06,18,50.0
677,2,3,5e-06,19,50.0
678,7,3,5e-06,20,50.0
679,16,3,5e-06,21,50.0
680,16,3,5e-06,22,50.0
681,10,3,5e-06,23,50.0
682,8,3,5e-06,24,50.0
683,42,3,5e-06,25,50.0
684,32,3,5e-06,26,50.0
685,23,3,5e-06,27,50.0
686,36,3,5e-06,28,50.0
687,6,3,5e-06,29,50.0
688,47,3,5e-06,30,50.0
689,7,3,5e-06,31,50.0
690,4,3,5e-06,32,50.0
691,0,3,5e-06,0,100.0
692,5,3,5e-06,1,100.0
693,3,3,5e-06,2,100.0
694,5,3,5e-06,3,100.0
695,3,3,5e-06,4,100.0
696,6,3,5e-06,5,100.0
697,15,3,5e-06,6,100.0
698,3,3,5e-06,7,100.0
699,18,3,5e-06,8,100.0
700,14,3,5e-06,9,100.0
701,50,3,5e-06,10,100.0
702,6,3,5e-06,11,100.0
703,20,3,5e-06,12,100.0
704,1,3,5e-06,13,100.0
705,4,3,5e-06,14,100.0
706,2,3,5e-06,15,100.0
707,19,3,5e-06,16,100.0
708,44,3,5e-06,17,100.0
709,25,3,5e-06,18,100.0
710,37,3,5e-06,19,100.0
711,50,3,5e-06,20,100.0
712,65,3,5e-06,21,100.0
713,2,3,5e-06,22,100.0
714,5,3,5e-06,23,100.0
715,8,3,5e-06,24,100.0
716,72,3,5e-06,25,100.0
717,3,3,5e-06,26,100.0
718,55,3,5e-06,27,100.0
719,46,3,5e-06,28,100.0
720,150,3,5e-06,29,100.0
721,145,3,5e-06,30,100.0
722,58,3,5e-06,31,100.0
723,15,3,5e-06,32,100.0
724,107,3,5e-06,33,100.0
725,76,3,5e-06,34,100.0
726,5,3,5e-06,35,100.0
727,88,3,5e-06,36,100.0
728,65,3,5e-06,37,100.0
729,145,3,5e-06,38,100.0
730,101,3,5e-06,39,100.0
731,164,3,5e-06,40,100.0
732,442,3,5e-06,41,100.0
733,41,3,5e-06,42,100.0
734,372,3,5e-06,43,100.0
735,196,3,5e-06,44,100.0
736,113,3,5e-06,45,100.0
737,286,3,5e-06,46,100.0
738,179,3,5e-06,47,100.0
739,206,3,5e-06,48,100.0
740,24,3,5e-06,49,100.0
741,38,3,5e-06,50,100.0
742,0,3,1e-05,0,0.0
743,2,3,1e-05,1,0.0
744,6,3,1e-05,2,0.0
745,1,3,1e-05,3,0.0
746,6,3,1e-05,4,0.0
747,3,3,1e-05,5,0.0
748,16,3,1e-05,6,0.0
749,9,3,1e-05,7,0.0
750,5,3,1e-05,8,0.0
751,7,3,1e-05,9,0.0
752,2,3,1e-05,10,0.0
753,21,3,1e-05,11,0.0
754,2,3,1e-05,12,0.0
755,25,3,1e-05,13,0.0
756,4,3,1e-05,14,0.0
757,22,3,1e-05,15,0.0
758,6,3,1e-05,16,0.0
759,1,3,1e-05,17,0.0
760,5,3,1e-05,18,0.0
761,14,3,1e-05,19,0.0
762,3,3,1e-05,20,0.0
763,5,3,1e-05,21,0.0
764,19,3,1e-05,22,0.0
765,14,3,1e-05,23,0.0
766,13,3,1e-05,24,0.0
767,10,3,1e-05,25,0.0
768,4,3,1e-05,26,0.0
769,2,3,1e-05,27,0.0
770,23,3,1e-05,28,0.0
771,2,3,1e-05,29,0.0
772,1,3,1e-05,30,0.0
773,23,3,1e-05,31,0.0
774,14,3,1e-05,32,0.0
775,13,3,1e-05,33,0.0
776,3,3,1e-05,34,0.0
777,13,3,1e-05,35,0.0
778,52,3,1e-05,36,0.0
779,11,3,1e-05,37,0.0
780,2,3,1e-05,38,0.0
781,9,3,1e-05,39,0.0
782,3,3,1e-05,40,0.0
783,10,3,1e-05,41,0.0
784,6,3,1e-05,42,0.0
785,18,3,1e-05,43,0.0
786,52,3,1e-05,44,0.0
787,17,3,1e-05,45,0.0
788,0,3,1e-05,0,50.0
789,7,3,1e-05,1,50.0
790,10,3,1e-05,2,50.0
791,3,3,1e-05,3,50.0
792,2,3,1e-05,4,50.0
793,1,3,1e-05,5,50.0
794,13,3,1e-05,6,50.0
795,13,3,1e-05,7,50.0
796,3,3,1e-05,8,50.0
797,5,3,1e-05,9,50.0
798,3,3,1e-05,10,50.0
799,1,3,1e-05,11,50.0
800,16,3,1e-05,12,50.0
801,1,3,1e-05,13,50.0
802,1,3,1e-05,14,50.0
803,1,3,1e-05,15,50.0
804,13,3,1e-05,16,50.0
805,7,3,1e-05,17,50.0
806,3,3,1e-05,18,50.0
807,2,3,1e-05,19,50.0
808,47,3,1e-05,20,50.0
809,4,3,1e-05,21,50.0
810,4,3,1e-05,22,50.0
811,15,3,1e-05,23,50.0
812,7,3,1e-05,24,50.0
813,10,3,1e-05,25,50.0
814,32,3,1e-05,26,50.0
815,11,3,1e-05,27,50.0
816,2,3,1e-05,28,50.0
817,2,3,1e-05,29,50.0
818,3,3,1e-05,30,50.0
819,9,3,1e-05,31,50.0
820,3,3,1e-05,32,50.0
821,12,3,1e-05,33,50.0
